11109, -88.31, 52.31, 10.51, 0.20, -0.35
11140, -88.10, 70.58, 10.94, 0.39, -0.47
11170, -88.20, 93.15, 10.94, 0.00, -0.31
11201, -88.45, 48.66, 11.06, -0.04, -0.16
11232, -88.35, 13.79, 11.10, -0.24, -0.43
11262, -88.44, -9.88, 10.90, -0.27, -0.16
11293, -88.34, -39.99, 10.98, -0.04, -0.47
11324, -88.24, -3.04, 11.02, 0.12, -0.47
11355, -88.19, -33.15, 10.55, -0.08, -0.43
11385, -88.22, -0.55, 10.83, 0.20, -0.31
11424, -88.27, 31.79, 11.14, 0.08, -0.35
11455, -88.00, -5.37, 10.98, -0.08, -0.67
11486, -88.03, -33.10, 10.90, -0.16, -0.35
11516, -87.84, -56.74, 11.06, -0.24, -0.59
11547, -87.56, -77.81, 11.18, -0.20, -0.75
11578, -87.45, -94.60, 10.71, -0.20, -0.55
11609, -87.39, -111.56, 10.83, -0.04, -0.55
11639, -87.24, -62.63, 11.10, 0.12, -0.63
11670, -86.84, -83.28, 10.90, -0.16, -0.86
11701, -86.83, -36.83, 10.98, 0.00, -0.55
11731, -86.68, -62.00, 10.94, -0.08, -0.67
11762, -86.30, -81.82, 10.83, -0.24, -0.90
11936, -86.44, -111.34, 10.79, -0.08, -0.20
12131, -86.50, -19.73, 11.02, 0.04, -0.31
12162, -86.76, 36.25, 10.90, 0.04, -0.43
12188, -86.74, 73.07, 10.83, 0.00, -0.59
12216, -86.79, 95.57, 10.94, 0.16, -0.51
12242, -86.83, 115.34, 10.87, 0.04, -0.55
12276, -87.36, 67.24, 10.87, -0.04, -0.08
12303, -87.63, 30.33, 10.90, -0.16, -0.20
12329, -87.62, -1.55, 10.83, -0.24, -0.43
12357, -87.49, -29.13, 10.71, -0.24, -0.59
12384, -87.34, -53.72, 11.06, -0.16, -0.67
12411, -87.31, -76.03, 11.02, -0.04, -0.59
12444, -87.58, -36.48, 11.06, 0.12, -0.27
12471, -87.66, -4.46, 11.06, 0.24, -0.39
12497, -87.82, 25.68, 10.94, 0.08, -0.35
12524, -87.95, 53.29, 10.90, 0.00, -0.35
12552, -87.67, 17.31, 10.75, -0.16, -0.75
12578, -87.62, -11.19, 10.94, -0.24, -0.51
12605, -87.53, -37.88, 10.87, -0.12, -0.63
12632, -87.35, -60.94, 10.98, -0.12, -0.75
12658, -87.35, -81.48, 11.02, -0.04, -0.59
12686, -87.39, -39.56, 11.18, 0.04, -0.55
12712, -87.46, -4.49, 10.87, 0.08, -0.51
12739, -87.57, 24.39, 10.98, 0.12, -0.43
12773, -87.25, -8.74, 10.87, -0.12, -0.86
12801, -86.95, 24.17, 10.90, 0.00, -0.90
12827, -86.84, -8.95, 11.02, -0.08, -0.75
12855, -86.73, -37.54, 11.10, -0.04, -0.75
12881, -86.69, -60.67, 11.10, -0.12, -0.67
12909, -86.70, -81.42, 11.10, -0.04, -0.63
12936, -86.67, -38.38, 10.90, 0.00, -0.67
12963, -86.56, -62.40, 10.90, -0.04, -0.75
12990, -86.63, -22.14, 10.94, 0.00, -0.55
13018, -86.74, -48.17, 10.94, -0.04, -0.47
13044, -86.84, -70.38, 10.87, -0.04, -0.47
13077, -86.66, -88.25, 10.67, -0.20, -0.71
13105, -86.50, -103.12, 10.79, -0.20, -0.75
13132, -86.45, -117.04, 10.79, -0.08, -0.67
13159, -86.30, -129.44, 10.94, -0.04, -0.78
13187, -86.34, -138.47, 11.06, -0.12, -0.59
13213, -86.34, -146.79, 11.22, -0.08, -0.63
13240, -86.45, -153.50, 11.10, -0.08, -0.51
13267, -86.57, -159.06, 11.02, -0.08, -0.47
13295, -86.65, -104.61, 10.98, 0.04, -0.51
13322, -86.74, -58.97, 10.98, 0.08, -0.47
13349, -86.76, -79.19, 10.94, -0.04, -0.55
13376, -87.05, -38.84, 10.98, 0.08, -0.24
13411, -86.86, -62.47, 10.87, -0.08, -0.71
13437, -86.70, -20.29, 10.90, 0.00, -0.71
13465, -86.77, -46.63, 11.06, -0.04, -0.51
13492, -86.83, -7.44, 11.06, 0.00, -0.51
13518, -86.81, 24.35, 10.98, 0.08, -0.55
13545, -86.92, 51.78, 10.87, 0.04, -0.43
13573, -87.02, 72.27, 10.94, 0.16, -0.39
13599, -87.13, 32.67, 10.90, -0.04, -0.39
13627, -87.38, 59.51, 10.87, 0.00, -0.24
13654, -87.69, 26.54, 10.98, -0.08, -0.12
13680, -87.77, -1.30, 10.75, -0.20, -0.27
13708, -87.61, -27.78, 10.79, -0.20, -0.55
13741, -87.62, 9.01, 10.98, 0.00, -0.47
13767, -87.80, -21.68, 10.98, -0.04, -0.27
13795, -87.97, 12.13, 10.87, 0.04, -0.27
13821, -88.09, 40.89, 11.02, 0.04, -0.31
13849, -88.31, 66.45, 10.83, 0.00, -0.16
13876, -88.48, 88.06, 10.98, 0.00, -0.20
